  |   | MX_MSRMNT_BF |   |   |   | NS ,NS ,Contextual Today  |   |   |   | ONE DATA SET PER DAY | Y | 0 | DATA PUBLISHED | HEDGE                | MX_HDG_MSRMNT_FEED |   |   |   |   |   |   |   | FEEDERS | HEDGE_MSRMNT.REP | 14 | DYN_HEDGE_MSRMNT     | Murex | Hedge | 10 | 3 | 0 | N | Detailed DBF | NS | NS | Contextual Today |   |   |   |   | ENDPERIOD>=MAX(STARTPERI,DT_SKIP(DENV('CRT_BND12'),SHIFTER,CALENDAR))                                                            | Hedge measurement                                                | Feeder of table HEDGE_MSRMNT_REP | Table HEDGE_MSRMNT_REP is fed | MX_TODAY_D           |  | 0 |  |  | 0 | 0
  |   |   |   |   |   |   |   |   |   |   |   | 0 |   |   | AC03-HedgeAccRetrospectiveVRR |   |   |   |   |   |   |   | EXTRACTIONS | HEDGE_MSRMNT.REP | 14 | DYN_HEDGE_MSRMNT     | Murex | Hedge | 10 | 3 | 0 | N | Detailed DBF | NS | NS | Contextual Today |   |   |   |   | ENDPERIOD>=MAX(STARTPERI,DT_SKIP(DENV('CRT_BND12'),SHIFTER,CALENDAR))                                                            | Hedge measurement                                                | Volatility risk reduction as a hedge effectiveness method |  |  |  | 0 |  |  | 0 | 0
  |   |   |   |   |   |   |   |   |   |   |   | 0 |   |   | AC04-HedgeAccProspectiveVRR |   |   |   |   |   |   |   | EXTRACTIONS | HEDGE_TRADE.REP | 10 | DYN_HEDGE_TRADE      | Murex | Hedge | 6 |   |   | N | Detailed DBF | NS | NS | Contextual Today |   |   |   |   |   | AAA                                                              | Volatility risk reduction as a hedge effectiveness method |  |  |  | 0 |  |  | 0 | 0
  |   | MX_HDG_TRD_BF |   |   |   | NS ,NS ,Contextual Today  |   |   |   | ONE DATA SET PER DAY | Y | 0 | DATA PUBLISHED | HEDGE                | MX_HDG_TRADE_FEED |   |   |   |   |   |   |   | FEEDERS | HEDGE_TRADE.REP | 10 | DYN_HEDGE_TRADE      | Murex | Hedge | 6 |   |   | N | Detailed DBF | NS | NS | Contextual Today |   |   |   |   |   | AAA                                                              | Feeder of tables PROSPCT_RESULTS_REP, DESC_THEO_HDG_REP and HEDGE_TERADE_REP | Tables PROSPCT_RESULTS_REP, DESC_THEO_HDG_REP and  HEDGE_TERADE_REP are fed | MX_TODAY_D           |  | 0 |  |  | 0 | 0
  |   |   |   |   |   |   |   |   |   |   |   | 0 |   |   | AC03-HedgeAccRetrospectiveVRR |   |   |   |   |   |   |   | EXTRACTIONS | HEDGE_TRADE.REP | 10 | DYN_HEDGE_TRADE      | Murex | Hedge | 6 |   |   | N | Detailed DBF | NS | NS | Contextual Today |   |   |   |   |   | AAA                                                              | Volatility risk reduction as a hedge effectiveness method |  |  |  | 0 |  |  | 0 | 0
  |   |   |   |   |   |   |   |   |   |   |   | 0 |   |   | FD_HLMY_BOND |   |   |   | HLMY_BOND_REF_DATA(REF_DATA) |   |   |   | FEEDERS | HLMY_BOND.REP | 111 | HLMY_BOND_FI         | User | DYN_TRNRP_PL         | 93 | 32 | 34 | N | Detailed DBF | NS | NS | Reporting Date | IRD  |BOND | | TRN_GRP='BOND'                                                   | TRN_DATE<=DENV('CRT_BND12') .AND. IIF(OPT_MOPNB<>0,1=1,TRN_STATUS<>'DEAD') .AND. MOP_LAST<>7                                     |   | TP_INT='N'                                                       |                                                                  | FEEDER FOR HLMY_BOND |  |  |  | 0 |  |  | 0 | 0
UBER_ALL             | 28 | UBER_BOND | 0 HRS:34 MINS :45.6 SECS | 20140301 | 4ISDOPS              |   |   |   |   | ONE DATA SET | Y | 0 | PRIVATE | UBER_BOND            | FD_HLMY_BOND2 | 0 HRS:30 MINS :4.8 SECS | 20100602 | 3ISDSUPP             | HLMY_BOND2_REF_DATA(REF_DATA) |   |   |   | FEEDERS | HLMY_BOND2.REP | 117 | HLMY_BOND_FI_2       | User | DYN_TRNRP_PL         | 162 | 46 | 39 | Y | Detailed DBF | NS -1 OPEN DAY | NS | Reporting Date |   |   | TRN_FMLY='IRD' .AND. TRN_GRP='BOND' .AND. TRN_DATE<=DENV('CRT_BND12') .AND. TRN_EXP>=DENV('CRT_BND12') .AND. (MOP_LAST<>7) .AND. VAL_STATUS='CONF'                                               |   | TP_INT='N' .AND. TP_DTESYS<=DENV('CRT_BND12') .AND. ( UOPT_MOPLD>DENV('CRT_BND12') .OR. (UOPT_MOPLD<DENV('CRT_BND12')) )         |                                                                  | Feeder for HLMY_BOND2 | UBER_BOND |  |                      | 0 |  |  | 0 | 0
UBER_BOND            | 0 | UBER_BOND | 0 HRS:34 MINS :45.6 SECS | 20140301 | 4ISDOPS              |   |   |   |   | ONE DATA SET | Y | 0 | PRIVATE | UBER_BOND            | FD_HLMY_BOND2 | 0 HRS:30 MINS :4.8 SECS | 20100602 | 3ISDSUPP             | HLMY_BOND2_REF_DATA(REF_DATA) |   |   |   | FEEDERS | HLMY_BOND2.REP | 117 | HLMY_BOND_FI_2       | User | DYN_TRNRP_PL         | 162 | 46 | 39 | Y | Detailed DBF | NS -1 OPEN DAY | NS | Reporting Date |   |   | TRN_FMLY='IRD' .AND. TRN_GRP='BOND' .AND. TRN_DATE<=DENV('CRT_BND12') .AND. TRN_EXP>=DENV('CRT_BND12') .AND. (MOP_LAST<>7) .AND. VAL_STATUS='CONF'                                               |   | TP_INT='N' .AND. TP_DTESYS<=DENV('CRT_BND12') .AND. ( UOPT_MOPLD>DENV('CRT_BND12') .OR. (UOPT_MOPLD<DENV('CRT_BND12')) )         |                                                                  | Feeder for HLMY_BOND2 | UBER_BOND |  |                      | 0 |  |  | 0 | 0
ALM_ALL              | 0 | BDF_ALM_BOND | 0 HRS:17 MINS :15 SECS | 20140301 | 4ISDOPS              |   |   |   |   | ONE DATA SET | Y | 0 | PRIVATE | ALM_BOND             | FD_BOND_ALM | 0 HRS:5 MINS :12.6 SECS | 20101213 | 4B23684              | HLMY_BOND_ALM_REF_DATA(REF_DATA) |   |   |   | FEEDERS | HLMY_BOND_ALM.REP | 46 | HLMY_BOND_ALM        | User | DYN_TRNRP_PL         | 45 | 14 | 18 | N | Detailed DBF | NS | NS | Reporting Date |   |   | TRN_GRP='BOND' .AND. MOP_LAST<>7 .AND. TRN_DATE<=DENV('CRT_BND12') .AND. TRN_EXP>DENV('CRT_BND12') .AND. VAL_STATUS='CONF'       |   | TP_INT='N' .AND. TP_STATUS2<>'DEAD' .AND. ( TP_ENTITY<>'HK' .AND. TP_ENTITY<>'SG' )                                              |                                                                  | ALM BOND | ALM BOND |  |                      | 0 |  |  | 0 | 0
ALM_BOND             | 0 | BDF_ALM_BOND | 0 HRS:17 MINS :15 SECS | 20140301 | 4ISDOPS              |   |   |   |   | ONE DATA SET | Y | 0 | PRIVATE | ALM_BOND             | FD_BOND_ALM | 0 HRS:5 MINS :12.6 SECS | 20101213 | 4B23684              | HLMY_BOND_ALM_REF_DATA(REF_DATA) |   |   |   | FEEDERS | HLMY_BOND_ALM.REP | 46 | HLMY_BOND_ALM        | User | DYN_TRNRP_PL         | 45 | 14 | 18 | N | Detailed DBF | NS | NS | Reporting Date |   |   | TRN_GRP='BOND' .AND. MOP_LAST<>7 .AND. TRN_DATE<=DENV('CRT_BND12') .AND. TRN_EXP>DENV('CRT_BND12') .AND. VAL_STATUS='CONF'       |   | TP_INT='N' .AND. TP_STATUS2<>'DEAD' .AND. ( TP_ENTITY<>'HK' .AND. TP_ENTITY<>'SG' )                                              |                                                                  | ALM BOND | ALM BOND |  |                      | 0 |  |  | 0 | 0
CKM_ALL              | 11 | BDF_ALM_BOND | 0 HRS:17 MINS :15 SECS | 20140301 | 4ISDOPS              |   |   |   |   | ONE DATA SET | Y | 0 | PRIVATE | ALM_BOND             | FD_BOND_ALM | 0 HRS:5 MINS :12.6 SECS | 20101213 | 4B23684              | HLMY_BOND_ALM_REF_DATA(REF_DATA) |   |   |   | FEEDERS | HLMY_BOND_ALM.REP | 46 | HLMY_BOND_ALM        | User | DYN_TRNRP_PL         | 45 | 14 | 18 | N | Detailed DBF | NS | NS | Reporting Date |   |   | TRN_GRP='BOND' .AND. MOP_LAST<>7 .AND. TRN_DATE<=DENV('CRT_BND12') .AND. TRN_EXP>DENV('CRT_BND12') .AND. VAL_STATUS='CONF'       |   | TP_INT='N' .AND. TP_STATUS2<>'DEAD' .AND. ( TP_ENTITY<>'HK' .AND. TP_ENTITY<>'SG' )                                              |                                                                  | ALM BOND | ALM BOND |  |                      | 0 |  |  | 0 | 0
ALM_ALL              | 0 | BDF_ALM_BOND | 0 HRS:8 MINS :1.8 SECS | 20111020 | 4ISA-SUPP            |   |   |   |   | ONE DATA SET | Y | 0 | PRIVATE | ALM_BOND             | FD_BOND_ALM | 0 HRS:5 MINS :12.6 SECS | 20101213 | 4B23684              | HLMY_BOND_ALM_REF_DATA(REF_DATA) |   |   |   | FEEDERS | HLMY_BOND_ALM.REP | 46 | HLMY_BOND_ALM        | User | DYN_TRNRP_PL         | 45 | 14 | 18 | N | Detailed DBF | NS | NS | Reporting Date |   |   | TRN_GRP='BOND' .AND. MOP_LAST<>7 .AND. TRN_DATE<=DENV('CRT_BND12') .AND. TRN_EXP>DENV('CRT_BND12') .AND. VAL_STATUS='CONF'       |   | TP_INT='N' .AND. TP_STATUS2<>'DEAD' .AND. ( TP_ENTITY<>'HK' .AND. TP_ENTITY<>'SG' )                                              |                                                                  | ALM BOND | ALM BOND |  |                      | 0 |  |  | 0 | 0
ALM_BOND             | 0 | BDF_ALM_BOND | 0 HRS:8 MINS :1.8 SECS | 20111020 | 4ISA-SUPP            |   |   |   |   | ONE DATA SET | Y | 0 | PRIVATE | ALM_BOND             | FD_BOND_ALM | 0 HRS:5 MINS :12.6 SECS | 20101213 | 4B23684              | HLMY_BOND_ALM_REF_DATA(REF_DATA) |   |   |   | FEEDERS | HLMY_BOND_ALM.REP | 46 | HLMY_BOND_ALM        | User | DYN_TRNRP_PL         | 45 | 14 | 18 | N | Detailed DBF | NS | NS | Reporting Date |   |   | TRN_GRP='BOND' .AND. MOP_LAST<>7 .AND. TRN_DATE<=DENV('CRT_BND12') .AND. TRN_EXP>DENV('CRT_BND12') .AND. VAL_STATUS='CONF'       |   | TP_INT='N' .AND. TP_STATUS2<>'DEAD' .AND. ( TP_ENTITY<>'HK' .AND. TP_ENTITY<>'SG' )                                              |                                                                  | ALM BOND | ALM BOND |  |                      | 0 |  |  | 0 | 0
CKM_ALL              | 11 | BDF_ALM_BOND | 0 HRS:8 MINS :1.8 SECS | 20111020 | 4ISA-SUPP            |   |   |   |   | ONE DATA SET | Y | 0 | PRIVATE | ALM_BOND             | FD_BOND_ALM | 0 HRS:5 MINS :12.6 SECS | 20101213 | 4B23684              | HLMY_BOND_ALM_REF_DATA(REF_DATA) |   |   |   | FEEDERS | HLMY_BOND_ALM.REP | 46 | HLMY_BOND_ALM        | User | DYN_TRNRP_PL         | 45 | 14 | 18 | N | Detailed DBF | NS | NS | Reporting Date |   |   | TRN_GRP='BOND' .AND. MOP_LAST<>7 .AND. TRN_DATE<=DENV('CRT_BND12') .AND. TRN_EXP>DENV('CRT_BND12') .AND. VAL_STATUS='CONF'       |   | TP_INT='N' .AND. TP_STATUS2<>'DEAD' .AND. ( TP_ENTITY<>'HK' .AND. TP_ENTITY<>'SG' )                                              |                                                                  | ALM BOND | ALM BOND |  |                      | 0 |  |  | 0 | 0
ALM_ALL              | 0 | BDF_ALM_BOND | 0 HRS:17 MINS :15 SECS | 20140301 | 4ISDOPS              |   |   |   |   | ONE DATA SET | Y | 0 | PRIVATE | ALM_BOND             | FD_BOND_ALM | 0 HRS:7 MINS :54 SECS | 20101013 | 3ISDSUPP             | HLMY_BOND_ALM_REF_DATA(REF_DATA) |   |   |   | FEEDERS | HLMY_BOND_ALM.REP | 46 | HLMY_BOND_ALM        | User | DYN_TRNRP_PL         | 45 | 14 | 18 | N | Detailed DBF | NS | NS | Reporting Date |   |   | TRN_GRP='BOND' .AND. MOP_LAST<>7 .AND. TRN_DATE<=DENV('CRT_BND12') .AND. TRN_EXP>DENV('CRT_BND12') .AND. VAL_STATUS='CONF'       |   | TP_INT='N' .AND. TP_STATUS2<>'DEAD' .AND. ( TP_ENTITY<>'HK' .AND. TP_ENTITY<>'SG' )                                              |                                                                  | ALM BOND | ALM BOND |  |                      | 0 |  |  | 0 | 0
ALM_BOND             | 0 | BDF_ALM_BOND | 0 HRS:17 MINS :15 SECS | 20140301 | 4ISDOPS              |   |   |   |   | ONE DATA SET | Y | 0 | PRIVATE | ALM_BOND             | FD_BOND_ALM | 0 HRS:7 MINS :54 SECS | 20101013 | 3ISDSUPP             | HLMY_BOND_ALM_REF_DATA(REF_DATA) |   |   |   | FEEDERS | HLMY_BOND_ALM.REP | 46 | HLMY_BOND_ALM        | User | DYN_TRNRP_PL         | 45 | 14 | 18 | N | Detailed DBF | NS | NS | Reporting Date |   |   | TRN_GRP='BOND' .AND. MOP_LAST<>7 .AND. TRN_DATE<=DENV('CRT_BND12') .AND. TRN_EXP>DENV('CRT_BND12') .AND. VAL_STATUS='CONF'       |   | TP_INT='N' .AND. TP_STATUS2<>'DEAD' .AND. ( TP_ENTITY<>'HK' .AND. TP_ENTITY<>'SG' )                                              |                                                                  | ALM BOND | ALM BOND |  |                      | 0 |  |  | 0 | 0
ALM_ALL              | 0 | BDF_ALM_BOND | 0 HRS:8 MINS :1.8 SECS | 20111020 | 4ISA-SUPP            |   |   |   |   | ONE DATA SET | Y | 0 | PRIVATE | ALM_BOND             | FD_BOND_ALM | 0 HRS:7 MINS :54 SECS | 20101013 | 3ISDSUPP             | HLMY_BOND_ALM_REF_DATA(REF_DATA) |   |   |   | FEEDERS | HLMY_BOND_ALM.REP | 46 | HLMY_BOND_ALM        | User | DYN_TRNRP_PL         | 45 | 14 | 18 | N | Detailed DBF | NS | NS | Reporting Date |   |   | TRN_GRP='BOND' .AND. MOP_LAST<>7 .AND. TRN_DATE<=DENV('CRT_BND12') .AND. TRN_EXP>DENV('CRT_BND12') .AND. VAL_STATUS='CONF'       |   | TP_INT='N' .AND. TP_STATUS2<>'DEAD' .AND. ( TP_ENTITY<>'HK' .AND. TP_ENTITY<>'SG' )                                              |                                                                  | ALM BOND | ALM BOND |  |                      | 0 |  |  | 0 | 0
CKM_ALL              | 11 | BDF_ALM_BOND | 0 HRS:17 MINS :15 SECS | 20140301 | 4ISDOPS              |   |   |   |   | ONE DATA SET | Y | 0 | PRIVATE | ALM_BOND             | FD_BOND_ALM | 0 HRS:7 MINS :54 SECS | 20101013 | 3ISDSUPP             | HLMY_BOND_ALM_REF_DATA(REF_DATA) |   |   |   | FEEDERS | HLMY_BOND_ALM.REP | 46 | HLMY_BOND_ALM        | User | DYN_TRNRP_PL         | 45 | 14 | 18 | N | Detailed DBF | NS | NS | Reporting Date |   |   | TRN_GRP='BOND' .AND. MOP_LAST<>7 .AND. TRN_DATE<=DENV('CRT_BND12') .AND. TRN_EXP>DENV('CRT_BND12') .AND. VAL_STATUS='CONF'       |   | TP_INT='N' .AND. TP_STATUS2<>'DEAD' .AND. ( TP_ENTITY<>'HK' .AND. TP_ENTITY<>'SG' )                                              |                                                                  | ALM BOND | ALM BOND |  |                      | 0 |  |  | 0 | 0
ALM_BOND             | 0 | BDF_ALM_BOND | 0 HRS:8 MINS :1.8 SECS | 20111020 | 4ISA-SUPP            |   |   |   |   | ONE DATA SET | Y | 0 | PRIVATE | ALM_BOND             | FD_BOND_ALM | 0 HRS:7 MINS :54 SECS | 20101013 | 3ISDSUPP             | HLMY_BOND_ALM_REF_DATA(REF_DATA) |   |   |   | FEEDERS | HLMY_BOND_ALM.REP | 46 | HLMY_BOND_ALM        | User | DYN_TRNRP_PL         | 45 | 14 | 18 | N | Detailed DBF | NS | NS | Reporting Date |   |   | TRN_GRP='BOND' .AND. MOP_LAST<>7 .AND. TRN_DATE<=DENV('CRT_BND12') .AND. TRN_EXP>DENV('CRT_BND12') .AND. VAL_STATUS='CONF'       |   | TP_INT='N' .AND. TP_STATUS2<>'DEAD' .AND. ( TP_ENTITY<>'HK' .AND. TP_ENTITY<>'SG' )                                              |                                                                  | ALM BOND | ALM BOND |  |                      | 0 |  |  | 0 | 0
CKM_ALL              | 11 | BDF_ALM_BOND | 0 HRS:8 MINS :1.8 SECS | 20111020 | 4ISA-SUPP            |   |   |   |   | ONE DATA SET | Y | 0 | PRIVATE | ALM_BOND             | FD_BOND_ALM | 0 HRS:7 MINS :54 SECS | 20101013 | 3ISDSUPP             | HLMY_BOND_ALM_REF_DATA(REF_DATA) |   |   |   | FEEDERS | HLMY_BOND_ALM.REP | 46 | HLMY_BOND_ALM        | User | DYN_TRNRP_PL         | 45 | 14 | 18 | N | Detailed DBF | NS | NS | Reporting Date |   |   | TRN_GRP='BOND' .AND. MOP_LAST<>7 .AND. TRN_DATE<=DENV('CRT_BND12') .AND. TRN_EXP>DENV('CRT_BND12') .AND. VAL_STATUS='CONF'       |   | TP_INT='N' .AND. TP_STATUS2<>'DEAD' .AND. ( TP_ENTITY<>'HK' .AND. TP_ENTITY<>'SG' )                                              |                                                                  | ALM BOND | ALM BOND |  |                      | 0 |  |  | 0 | 0
  |   |   |   |   |   |   |   |   |   |   |   | 0 |   |   | FD_BOND_CONFO |   |   |   | HLMY_BOND_CONFO_REF_DATA(REF_DATA) |   |   |   | FEEDERS | HLMY_BOND_CONFO.REP | 41 | HLMY_BOND_CONFO      | User | DYN_TRNRP_PL         | 32 | 14 | 16 | N | Detailed DBF | NS | NS | Reporting Date |   |   | (TRN_TYPO='FI-MYR_BILL'.OR.TRN_TYPO='FI-MYR_GOV'.OR.TRN_TYPO='FI-MYR_PDS') .AND. VAL_STATUS='CONF' .AND. BRW_NOMU2='MYR'         |   | TP_INT='N'                                                       |                                                                  | FEEDER FOR HLMY_BOND_CONFO |  |  |  | 0 |  |  | 0 | 0
  |   | BDF_MX_BOPESS |   |   |   |  User Defined Date , User Defined Date , User Defined Date  |   |   |   | ONE DATA SET | Y | 0 | PRIVATE | LOD_MX_BOPESS1       | HLMY_BOPESS_FD |   |   |   | HLMY_BOPESS_REF_DATA(REF_DATA) |   |   |   | FEEDERS | HLMY_BOPESS.REP | 67 | HLMY_BOPESS          | User | Accounting | 84 | 68 | 17 | N | Detailed DBF | Reporting Date | Reporting Date | Reporting Date |   |   |   |   | .T.                                                              |                                                                  | BOPESS FEEDER | Batch Data Feeder for HLMY_BOPESS_REP | BOPESS_RERUN         |  | 0 |  |  | 0 | 0
UBER_ALL             | 30 | BDF_HLMY_CD | 0 HRS:7 MINS :3.6 SECS | 20140301 | 4ISDOPS              |   |   |   |   | ONE DATA SET | Y | 0 | PRIVATE | UBER_CD              | FD_HLMY_CD | 0 HRS:6 MINS :52.8 SECS | 20100602 | 3ISDSUPP             | HLMY_CALLDEPOSIT_REF_DATA(REF_DATA) |   |   |   | FEEDERS | HLMY_CALLDEPOSIT.REP | 84 | HLMY_CallDeposit     | User | DYN_TRNRP_PL         | 80 | 36 | 37 | Y | Detailed DBF | NS | NS | Reporting Date |   |   | TRN_FMLY='IRD' .AND. TRN_GRP='CD' .AND. TRN_DATE<=DENV('CRT_BND12') .AND. (MOP_LAST<>7) .AND. VAL_STATUS='CONF'                  |   | TP_INT='N' .AND. UOPT_MOPLD>DENV('CRT_BND12') .AND. TP_DTESYS<=DENV('CRT_BND12')                                                 |                                                                  | CD - Call Deposit | CD - Call Deposit |  |                      | 0 |  |  | 0 | 0
UBER_CD              | 0 | BDF_HLMY_CD | 0 HRS:7 MINS :3.6 SECS | 20140301 | 4ISDOPS              |   |   |   |   | ONE DATA SET | Y | 0 | PRIVATE | UBER_CD              | FD_HLMY_CD | 0 HRS:6 MINS :52.8 SECS | 20100602 | 3ISDSUPP             | HLMY_CALLDEPOSIT_REF_DATA(REF_DATA) |   |   |   | FEEDERS | HLMY_CALLDEPOSIT.REP | 84 | HLMY_CallDeposit     | User | DYN_TRNRP_PL         | 80 | 36 | 37 | Y | Detailed DBF | NS | NS | Reporting Date |   |   | TRN_FMLY='IRD' .AND. TRN_GRP='CD' .AND. TRN_DATE<=DENV('CRT_BND12') .AND. (MOP_LAST<>7) .AND. VAL_STATUS='CONF'                  |   | TP_INT='N' .AND. UOPT_MOPLD>DENV('CRT_BND12') .AND. TP_DTESYS<=DENV('CRT_BND12')                                                 |                                                                  | CD - Call Deposit | CD - Call Deposit |  |                      | 0 |  |  | 0 | 0
  |   |   |   |   |   |   |   |   |   |   |   | 0 |   |   | FD_CASHFLOW |   |   |   | HLMY_CASHFLOW_REF_DATA(REF_DATA) |   |   |   | FEEDERS | HLMY_CASHFLOW.REP | 14 | CASHFLOW             | User | DYN_TRNRP_CS         | 10 |   |   | Y | Detailed DBF | NS | NS | Contextual Today |   |   | TRN_STATUS<>'DEAD'                                               |   | F_CURRENCY='MYR' .AND. TP_INT='N'                                |                                                                  |  |  |  |  | 0 |  |  | 0 | 0
CIB                  | 0 | BDF_HL_CIB_FEC | 0 HRS:11 MINS :52.8 SECS | 20140315 | 4ISDOPS              |   |   |   |   | ONE DATA SET | N | 0 | PRIVATE | FEC_CIB              | FD_CIB |   |   |   | HLMY_CIB_REF_DATA(REF_DATA) |   |   |   | FEEDERS | HLMY_CIB.REP | 47 | HLMY_CIB             | User | DYN_TRNRP_PL         | 45 | 11 | 10 | N | Detailed DBF | NS | NS | Reporting Date |   |   | (BPFOLIO<>'7MYSALEHL-FB1'.OR.SPFOLIO<>'7MYSALEHL-FB1') .AND. (TRN_FMLY='CURR'.AND.TRN_GRP='FXD') .AND. (TRN_TYPO='B-FEC'.OR.TRN_TYPO='B-SR'.OR.TRN_TYPO=''.OR.TRN_TYPO='B-FECO'.OR.TRN_TYPO='B-FECX'.OR.TRN_TYPO='B-SRO'.OR.TRN_TYPO='B-SRC') .AND. (.NOT.(BENTITY='HK'.OR.SENTITY='HK')) .AND. (MOP_LAST<>5.AND.MOP_LAST<>6.AND.MOP_LAST<>7) .AND. VAL_STATUS<>'FOCH' .AND. TRN_DATE<=DENV('CRT_BND12') .AND. TRN_EXP>DENV('CRT_BND12')                         |   | (CUSTOMER='Y'.OR.CCUSTOMER='Y') .AND. TP_INT='N' .AND. CIFNO<>'' |                                                                  | Feeder For HLMY_CIB | Batches of feeder for CIB FEC |  |                      | 0 |  |  | 0 | 0
  |   |   |   |   |   |   |   |   |   |   |   | 0 |   |   | FD_DailyFecRep |   |   |   | HLMY_DAILYFECREP_REF_DATA(REF_DATA) |   |   |   | FEEDERS | HLMY_DAILYFECREP.REP | 65 | HL_TRNRP_PL_FEC2     | User | DYN_TRNRP_PL         | 47 | 13 | 7 | N | Detailed DBF | NS YEAR_END | NS -1 OPEN DAY | Reporting Date |   |   | TRN_TYPO='B-FEC'.OR.TRN_TYPO='B-FECO'.OR.TRN_TYPO='B-FECX' .OR. TRN_TYPO='B-FBEP'.OR.TRN_TYPO='B-FBEPO'.OR.TRN_TYPO='B-FBEPC' .OR. TRN_TYPO='B-FCASR'.OR.TRN_TYPO='B-FCASRO'.OR.TRN_TYPO='B-FCASRC' .OR. TRN_TYPO='B-FCDSR'.OR.TRN_TYPO='B-FCDSRO'.OR.TRN_TYPO='B-FCDSRC' .OR. TRN_TYPO='B-MCSR' .OR. TRN_TYPO='B-SR'.OR.TRN_TYPO='B-SRO'.OR.TRN_TYPO='B-SRC' .OR. TRN_TYPO='HO-FEC'.OR.TRN_TYPO='HO-FECX'                                                       |   | TP_DTETRN<=CRT_BND12 .AND. IIF(TRN_TYPE='XSW',TP_STATUS2<>'DEAD',TP_STATUS2<>'') .AND. IIF((TRIM(TP_TYPO)<>'B-FEC'.AND.TRIM(TP_TYPO)<>'B-FECO'.AND.TRIM(TP_TYPO)<>'B-FECX'.AND.TRIM(TP_TYPO)<>'HO-FEC'),XMOP_TYPE<>'',(XMOP_TYPE<>''.OR.XMOP_TYPE='')) .AND. IIF((TP_TYPO='B-FEC'.OR.TP_TYPO='B-FECO'.OR.TP_TYPO='B-FECX'.OR.TRIM(TP_TYPO)='HO-FEC').AND.(TRN_TYPE='FXDS'.OR.TRN_TYPE='FXD'),PL_KEY1='FWD'.OR.PL_KEY1='SPT'.OR.PL_KEY1='TDY'.OR.PL_KEY1='TOM', IIF(TP_TYPO='B-FBEP'.OR.TP_TYPO='B-FBEPO'.OR.TP_TYPO='B-FBEPC'.OR.TP_TYPO='B-FCASR'.OR.TP_TYPO='B-FCASRO'.OR.TP_TYPO='B-FCASRC'.OR.TP_TYPO='B-FCASR'.OR.TP_TYPO='B-FCASRO'.OR.TP_TYPO='B-FCASRC'.OR.TP_TYPO='B-MCSR'.OR.TP_TYPO='B-SR'.OR.TP_TYPO='B-SRO'.OR.TP_TYPO='B-SRC', PL_KEY1='SPT'.OR.PL_KEY1='TOM'.OR.PL_KEY1='TDY',PL_KEY1=''))                                                        |                                                                  | feeder for HL_TRNRP_PL_FEC3 (SR deals with MKT_OPT and filter dead <> XSW) |  |  |  | 0 |  |  | 0 | 0
CKM_DCI              | 0 | BDF_DCI_CRM | 2 HRS:38 MINS :9 SECS | 20140314 | 4ISDOPS              |   |   |   |   | ONE DATA SET | Y | 0 | PRIVATE | DCI_CRM              | FD_DCI_CRM | 0 HRS:12 MINS :12.6 SECS | 20100602 | 3ISDSUPP             | HLMY_DCI_CRM_REF_DATA(REF_DATA) |   |   |   | FEEDERS | HLMY_DCI_CRM.REP | 49 | HLMY_DCI_CRM         | User | DYN_TRNRP_PL         | 45 | 27 | 24 | Y | Detailed DBF | NS | Date Shifter 1ST OF PREV | Reporting Date |   |   | (TRN_TYPO='X-DCI' .OR. TRN_TYPO='X-ELI' .OR. TRN_TYPO='X-RAII' ) .AND. TRN_FMLY='IRD' .AND. TRN_GRP='LN_BR' .AND. VAL_STATUS='CONF'                                                              |   |   |                                                                  | CRM -- ALL DCI | CRM -- ALL DCI |  |                      | 0 |  |  | 0 | 0
AVERAGE_BALANCE      | 0 | BDF_DCI_CRM | 2 HRS:38 MINS :9 SECS | 20140314 | 4ISDOPS              |   |   |   |   | ONE DATA SET | Y | 0 | PRIVATE | DCI_CRM              | FD_DCI_CRM | 0 HRS:12 MINS :12.6 SECS | 20100602 | 3ISDSUPP             | HLMY_DCI_CRM_REF_DATA(REF_DATA) |   |   |   | FEEDERS | HLMY_DCI_CRM.REP | 49 | HLMY_DCI_CRM         | User | DYN_TRNRP_PL         | 45 | 27 | 24 | Y | Detailed DBF | NS | Date Shifter 1ST OF PREV | Reporting Date |   |   | (TRN_TYPO='X-DCI' .OR. TRN_TYPO='X-ELI' .OR. TRN_TYPO='X-RAII' ) .AND. TRN_FMLY='IRD' .AND. TRN_GRP='LN_BR' .AND. VAL_STATUS='CONF'                                                              |   |   |                                                                  | CRM -- ALL DCI | CRM -- ALL DCI |  |                      | 0 |  |  | 0 | 0
CRM_DCI              | 0 | BDF_DCI_CRM | 2 HRS:38 MINS :9 SECS | 20140314 | 4ISDOPS              |   |   |   |   | ONE DATA SET | Y | 0 | PRIVATE | DCI_CRM              | FD_DCI_CRM | 0 HRS:12 MINS :12.6 SECS | 20100602 | 3ISDSUPP             | HLMY_DCI_CRM_REF_DATA(REF_DATA) |   |   |   | FEEDERS | HLMY_DCI_CRM.REP | 49 | HLMY_DCI_CRM         | User | DYN_TRNRP_PL         | 45 | 27 | 24 | Y | Detailed DBF | NS | Date Shifter 1ST OF PREV | Reporting Date |   |   | (TRN_TYPO='X-DCI' .OR. TRN_TYPO='X-ELI' .OR. TRN_TYPO='X-RAII' ) .AND. TRN_FMLY='IRD' .AND. TRN_GRP='LN_BR' .AND. VAL_STATUS='CONF'                                                              |   |   |                                                                  | CRM -- ALL DCI | CRM -- ALL DCI |  |                      | 0 |  |  | 0 | 0
